Id,Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Humi,pitch,roll,yaw
2041,10.2,-0.004304206,-0.05265092,1.00005,100.8162,-612.9516,-232.6384,-0.1530803,0.6558383,-0.01200535,29.08765,53.5271,0,0,0
2042,10.205,-0.005106194,-0.05346909,0.9985339,38.72733,-541.3078,-215.6001,-0.156981,0.6529005,-0.00717675,29.09243,53.53434,0,0,0
2043,10.21,-0.00530384,-0.0520274,0.998907,45.07948,-576.6645,-219.1805,-0.1590811,0.6513386,-0.007505026,29.09633,53.54126,0,0,0
2044,10.215,-0.006585954,-0.05157716,0.9989325,121.0194,-576.0295,-187.0006,-0.1559629,0.654026,-0.01091696,29.08898,53.5288,0,0,0
2045,10.22,-0.005117602,-0.05172401,1.001136,101.7922,-612.6262,-246.1859,-0.1530803,0.6603407,-0.01350641,29.08227,53.51908,0,0,0
2046,10.225,-0.006464186,-0.05017789,1.00192,60.93239,-542.6376,-256.4608,-0.1547522,0.660143,-0.01299447,29.07637,53.51244,0,0,0
2047,10.23,-0.003708667,-0.05108784,1.001753,103.0251,-600.7898,-209.1622,-0.159082,0.6558389,-0.01050586,29.07138,53.5091,0,0,0
2048,10.235,-0.006192767,-0.04980662,1.000255,52.16846,-591.8274,-249.8001,-0.159526,0.6513306,-0.01013456,29.06737,53.5092,0,0,0
2049,10.24,-0.004033687,-0.05057739,0.9997941,82.53778,-570.5051,-245.234,-0.1560805,0.6528378,-0.01500862,29.06442,53.51279,0,0,0
2050,10.245,-0.006889274,-0.0507211,1.001795,91.77958,-503.4599,-246.4845,-0.152676,0.6542313,-0.02191372,29.06255,53.51986,0,0,0
2051,10.25,-0.006444572,-0.04995392,0.99907,104.6356,-572.5534,-218.5432,-0.1530803,0.6543381,-0.0240107,29.06178,53.5303,0,0,0
2052,10.255,-0.007537395,-0.05145237,1.000549,86.86177,-570.6475,-227.3472,-0.1558184,0.6518027,-0.01974476,29.06209,53.54395,0,0,0
2053,10.26,-0.004102581,-0.04933966,0.997092,77.25338,-593.4216,-247.0061,-0.1590817,0.6528379,-0.01500748,29.06347,53.56059,0,0,0
2054,10.265,-0.006044385,-0.05045114,1.000918,176.3992,-542.9479,-268.1363,-0.1596343,0.6542187,-0.01388851,29.06586,53.57991,0,0,0
2055,10.27,-0.001406302,-0.04901232,0.9973334,127.4419,-604.2206,-264.7466,-0.1560796,0.6543376,-0.01350656,29.06922,53.60158,0,0,0
2056,10.275,-0.005655059,-0.05299295,1.000139,78.19207,-554.5547,-214.4941,-0.1489416,0.6490272,-0.01075543,29.07346,53.6252,0,0,0
2057,10.28,-0.002380524,-0.04926373,0.9937812,94.4925,-631.9609,-237.049,-0.1440752,0.6453342,-0.009005515,29.07845,53.6503,0,0,0
2058,10.285,-0.003947764,-0.0508914,0.995713,138.4935,-561.1175,-224.7729,-0.1452759,0.6451017,-0.0122476,29.08411,53.67641,0,0,0
2059,10.29,-0.001748223,-0.05076605,0.9937788,107.6491,-562.9565,-195.6416,-0.1515793,0.6498367,-0.0180096,29.09025,53.70295,0,0,0
2060,10.295,-0.004568342,-0.05204647,0.9964405,106.5645,-537.6328,-193.6367,-0.1562817,0.6521415,-0.02073801,29.08353,53.70498,0,0,0
2061,10.3,-0.001228936,-0.05205476,0.9944935,66.91122,-579.9302,-233.2489,-0.1560796,0.6528373,-0.01950923,29.07729,53.70692,0,0,0
2062,10.305,-0.004700764,-0.05120001,0.9945015,125.7096,-527.9775,-201.7681,-0.1521542,0.6511363,-0.01710831,29.07164,53.7088,0,0,0
2063,10.31,-0.004179475,-0.04989207,0.9946762,63.08344,-598.1762,-138.3732,-0.1500782,0.6513367,-0.01500748,29.06672,53.71058,0,0,0
2064,10.315,-0.005244079,-0.04875557,0.997839,106.5641,-582.3324,-177.4622,-0.1519341,0.6501125,-0.01296927,29.0626,53.71226,0,0,0
2065,10.32,-0.004108088,-0.04825092,0.9970941,106.9226,-565.9748,-217.3821,-0.1560806,0.6498364,-0.0120065,29.05935,53.71379,0,0,0
2066,10.325,-0.003859359,-0.04897402,0.9979103,136.0182,-588.0078,-213.7401,-0.1572196,0.6494448,-0.01309738,29.05702,53.71517,0,0,0
2067,10.33,-0.004081456,-0.0488146,0.9954063,93.58646,-622.6694,-251.2361,-0.1545794,0.6528382,-0.01500776,29.05566,53.71637,0,0,0
2068,10.335,-0.002336418,-0.05032834,0.9978043,135.6758,-581.7141,-277.187,-0.151141,0.6552047,-0.01559056,29.05527,53.71737,0,0,0
2069,10.34,-0.001273094,-0.05021016,0.9978403,118.927,-559.3604,-262.221,-0.1515793,0.655838,-0.01500776,29.05587,53.71819,0,0,0
2070,10.345,-0.001449096,-0.0520891,0.9985285,166.5602,-624.1462,-234.6777,-0.1544334,0.6519392,-0.01476512,29.05744,53.71886,0,0,0
2071,10.35,-0.002794363,-0.05080485,0.9965152,107.4259,-575.1171,-280.512,-0.1560805,0.6498363,-0.01500748,29.05996,53.71939,0,0,0
2072,10.355,-0.001972726,-0.05051117,0.9982505,99.91951,-595.5026,-254.7917,-0.1542702,0.6492187,-0.01409991,29.06337,53.71984,0,0,0
2073,10.36,-0.004675827,-0.05120789,1.000022,110.5824,-552.1497,-224.1641,-0.1530799,0.6513371,-0.0120065,29.06761,53.72021,0,0,0
2074,10.365,-0.001359029,-0.05076999,1.001663,124.6027,-586.574,-268.5752,-0.1555869,0.6518496,-0.01156752,29.07258,53.72052,0,0,0
2075,10.37,-0.005090895,-0.05129795,1.001708,98.83234,-562.1647,-258.2124,-0.1605822,0.654339,-0.01500833,29.07816,53.72077,0,0,0
2076,10.375,-0.004278536,-0.0505467,0.9997036,96.37103,-598.0574,-218.5165,-0.1612371,0.6562086,-0.01904724,29.07244,53.69924,0,0,0
2077,10.38,-0.00704181,-0.05200552,1.001861,108.677,-538.6389,-214.8049,-0.1560802,0.6573392,-0.01800731,29.06585,53.67542,0,0,0
2078,10.385,-0.004551962,-0.05000056,1.000344,128.9908,-584.207,-242.1327,-0.1508949,0.6540379,-0.01194552,29.05997,53.65256,0,0,0
2079,10.39,-0.007557229,-0.05212362,1.004512,98.72994,-565.4291,-233.2063,-0.1530795,0.6528381,-0.007504167,29.05494,53.63119,0,0,0
2080,10.395,-0.004212784,-0.04897884,0.9986066,27.96179,-648.5728,-258.3777,-0.1579999,0.6540107,-0.008250677,29.05084,53.61174,0,0,0
2081,10.4,-0.008493984,-0.05108819,1.002902,66.59958,-534.6127,-234.8485,-0.1560796,0.6573397,-0.01050572,29.04774,53.59464,0,0,0
2082,10.405,-0.005502122,-0.04880284,0.9999173,30.74229,-573.6954,-234.4963,-0.1469741,0.6561636,-0.01121346,29.04565,53.58022,0,0,0
2083,10.41,-0.0071803,-0.05042761,1.003654,140.213,-574.5554,-275.0376,-0.1440782,0.6543384,-0.0135087,29.04462,53.56879,0,0,0
2084,10.415,-0.003784423,-0.05015844,0.9995096,117.367,-610.6608,-267.3337,-0.1529206,0.6526412,-0.01898452,29.04464,53.56059,0,0,0
2085,10.42,-0.004938882,-0.04906804,1.000734,100.3611,-537.4349,-221.2339,-0.1635837,0.6543393,-0.0225105,29.0457,53.55579,0,0,0
2086,10.425,-0.002226271,-0.05005904,0.9974982,78.78703,-601.5977,-236.7569,-0.1642501,0.6556598,-0.02016635,29.04775,53.55451,0,0,0
2087,10.43,-0.00412362,-0.05141861,0.9991924,87.58751,-570.069,-233.6778,-0.159082,0.6588405,-0.01650868,29.05076,53.5568,0,0,0
2088,10.435,-0.001845201,-0.05284816,0.9980673,74.65514,-594.5784,-199.2503,-0.156264,0.6590376,-0.01665679,29.05464,53.56263,0,0,0
2089,10.44,-0.003858296,-0.05075004,0.9980855,79.25069,-562.5349,-148.3455,-0.1560805,0.6558385,-0.01800874,29.05931,53.57188,0,0,0
2090,10.445,-0.003722591,-0.05012155,0.9961197,115.7132,-583.4154,-201.9056,-0.1539154,0.6489165,-0.01581478,29.06465,53.58439,0,0,0
2091,10.45,-0.003579194,-0.05024097,0.9972739,168.1539,-589.1082,-210.6462,-0.1530803,0.6483368,-0.01200621,29.07052,53.59985,0,0,0
2092,10.455,-0.005285745,-0.04955613,0.9987175,196.9968,-576.1219,-229.3585,-0.1560857,0.6525927,-0.01096264,29.06648,53.59893,0,0,0
2093,10.46,-0.003177552,-0.04963967,0.9979784,140.2765,-591.1482,-262.657,-0.1590817,0.6558369,-0.01200592,29.05995,53.59523,0,0,0
2094,10.465,-0.005903103,-0.0497677,0.995293,140.3935,-543.1329,-279.5726,-0.157396,0.6498109,-0.01168269,29.05402,53.59429,0,0,0
2095,10.47,-0.002775447,-0.04884347,0.9949138,121.0202,-575.5879,-264.2971,-0.1560813,0.6438344,-0.01050572,29.0488,53.59617,0,0,0
2096,10.475,-0.004755762,-0.04965803,0.9944625,99.48514,-588.6762,-253.6831,-0.1581694,0.6439929,-0.0109355,29.0444,53.60083,0,0,0
2097,10.48,-0.004785802,-0.04989703,0.9957194,67.5999,-594.3858,-250.4244,-0.1590814,0.6513374,-0.01200578,29.04087,53.60821,0,0,0
2098,10.485,-0.003709654,-0.04998603,0.996118,11.96716,-564.538,-242.8869,-0.1540931,0.6556143,-0.01060629,29.03828,53.61815,0,0,0
2099,10.49,-0.0009892252,-0.05038141,0.9952477,27.00155,-587.4597,-238.444,-0.1500783,0.6573399,-0.007504168,29.03668,53.63049,0,0,0
2100,10.495,-0.003553174,-0.05022424,0.9959722,130.2156,-563.4402,-266.2048,-0.1527008,0.6563463,-0.00688182,29.03609,53.645,0,0,0
2101,10.5,-0.002264266,-0.05033227,0.9969399,180.662,-611.6297,-243.147,-0.1575801,0.6558383,-0.01050629,29.0365,53.66145,0,0,0
2102,10.505,-0.004013159,-0.05178739,0.9997439,133.6786,-579.4805,-204.0481,-0.1559574,0.6525511,-0.01461272,29.0379,53.67955,0,0,0
2103,10.51,-0.001969221,-0.04998633,0.9966679,100.5441,-592.4095,-216.18,-0.1500771,0.6513372,-0.01500748,29.0403,53.69905,0,0,0
2104,10.515,-0.003567005,-0.05239199,1.000558,111.4438,-520.1958,-227.3257,-0.1465548,0.651173,-0.0130025,29.04363,53.71962,0,0,0
2105,10.52,-0.003029781,-0.05045839,0.99677,108.2436,-606.6907,-239.9831,-0.1470758,0.6528378,-0.01350742,29.04783,53.74095,0,0,0
2106,10.525,-0.005277685,-0.05321192,1.003515,110.1093,-590.889,-217.5354,-0.1463673,0.6523532,-0.01686849,29.0528,53.7627,0,0,0
2107,10.53,-0.002988827,-0.05084812,0.9988161,92.03247,-588.3802,-248.953,-0.1440749,0.6543386,-0.01800874,29.05843,53.78452,0,0,0
2108,10.535,-0.005752897,-0.05127729,1.001241,71.77659,-549.4774,-230.7908,-0.1438124,0.655912,-0.01468558,29.05575,53.78973,0,0,0
2109,10.54,-0.003917978,-0.04955442,0.9983406,117.0879,-598.8774,-239.7354,-0.1485786,0.6558383,-0.01200735,29.04922,53.78653,0,0,0
2110,10.545,-0.00772061,-0.05001978,1.002645,76.91404,-587.3165,-240.9769,-0.1544405,0.6513222,-0.0142144,29.04342,53.78329,0,0,0
2111,10.55,-0.005420229,-0.04995197,1.001249,93.11768,-631.1147,-270.7264,-0.1575812,0.6513386,-0.01800874,29.03846,53.78023,0,0,0
2112,10.555,-0.007641905,-0.04999783,1.002273,139.8086,-582.3723,-287.1259,-0.1569436,0.6557493,-0.01807678,29.03444,53.77757,0,0,0
2113,10.56,-0.005340158,-0.05017481,0.9988021,117.6867,-602.9228,-306.87,-0.1560807,0.6603405,-0.01500733,29.03143,53.77548,0,0,0
2114,10.565,-0.007166373,-0.05113669,0.9992992,86.85535,-570.288,-289.2712,-0.1560586,0.6560459,-0.01216923,29.02947,53.7742,0,0,0
2115,10.57,-0.005259723,-0.0515051,0.9983081,37.85358,-563.6238,-293.8233,-0.1560803,0.6498364,-0.01050586,29.02858,53.77386,0,0,0
2116,10.575,-0.004069664,-0.05104849,1.000133,79.82096,-547.0584,-275.9632,-0.1539878,0.6476828,-0.01065143,29.0288,53.77464,0,0,0
2117,10.58,-0.004693456,-0.05174785,0.9991482,49.74524,-601.7919,-219.8501,-0.1515781,0.6528379,-0.01500948,29.03008,53.77669,0,0,0
2118,10.585,-0.004535239,-0.05123273,0.9985458,125.574,-568.2031,-210.5137,-0.150133,0.6554273,-0.02187535,29.0324,53.78014,0,0,0
2119,10.59,-0.003969027,-0.0511038,0.9975839,146.3207,-540.1387,-239.1483,-0.1500776,0.6543381,-0.02400984,29.03573,53.7851,0,0,0
2120,10.595,-0.003720737,-0.05231589,0.9992902,82.87242,-571.6763,-203.139,-0.1496422,0.6509995,-0.0180126,29.03999,53.79167,0,0,0
2121,10.6,-0.003454669,-0.05127181,0.9980815,108.9434,-585.7466,-199.8522,-0.1500781,0.6528379,-0.01050558,29.04511,53.79985,0,0,0
2122,10.605,-0.003281211,-0.05130811,0.9966427,115.9529,-615.6555,-250.641,-0.1518296,0.6553025,-0.008957757,29.05096,53.80964,0,0,0
2123,10.61,-0.003356034,-0.04944708,0.9944199,81.67876,-602.2346,-274.1145,-0.1545801,0.6558385,-0.01200635,29.05741,53.82096,0,0,0
2124,10.615,-0.003181127,-0.05014516,0.9957687,181.3701,-602.0187,-255.6815,-0.1558999,0.6509805,-0.01378546,29.05694,53.82011,0,0,0
2125,10.62,-0.004978205,-0.04888638,0.996859,147.4645,-549.9931,-211.587,-0.1560802,0.6483362,-0.01350727,29.05105,53.80993,0,0,0
2126,10.625,-0.004495838,-0.04823578,0.9959694,148.0512,-566.7541,-235.3883,-0.1548315,0.6488611,-0.01399172,29.04573,53.8017,0,0,0
2127,10.63,-0.005437401,-0.04793933,0.9948421,95.2298,-548.8846,-240.7687,-0.1530795,0.6528376,-0.0150069,29.04113,53.7957,0,0,0
2128,10.635,-0.003457359,-0.04862922,0.994839,62.90337,-578.6741,-276.1369,-0.1520763,0.6532127,-0.01363248,29.03732,53.79218,0,0,0
2129,10.64,-0.004069922,-0.05004935,0.9968997,104.16,-579.7219,-298.7673,-0.1545801,0.6528379,-0.01050558,29.0344,53.79124,0,0,0
2130,10.645,-0.001609299,-0.04963752,0.9958382,96.51141,-626.9236,-293.7329,-0.1575603,0.6526499,-0.009505102,29.0324,53.79301,0,0,0
2131,10.65,-0.004764576,-0.05257653,0.9973911,115.7287,-595.0911,-269.0443,-0.1560797,0.6558388,-0.01200635,29.03136,53.7975,0,0,0
2132,10.655,-0.0006351285,-0.04927672,0.9924456,80.81509,-581.6408,-197.6494,-0.1495253,0.6553515,-0.01449899,29.03131,53.80465,0,0,0
2133,10.66,-0.003677796,-0.05208528,0.9975693,105.297,-565.3955,-226.3473,-0.1455762,0.6513361,-0.01350613,29.03224,53.81437,0,0,0
2134,10.665,0.0004821909,-0.0516204,0.9965155,112.5821,-628.1454,-265.4423,-0.1471426,0.6454703,-0.01008411,29.03416,53.82651,0,0,0
2135,10.67,-0.003078565,-0.0514005,1.001047,62.2663,-589.3712,-279.1416,-0.1500779,0.6468365,-0.009006661,29.03702,53.84084,0,0,0
2136,10.675,-0.001250245,-0.05007777,0.9961044,0.2908081,-651.7585,-291.1664,-0.1500535,0.6522897,-0.01311483,29.0408,53.85709,0,0,0
2137,10.68,-0.0052978,-0.05048368,0.9987586,125.2786,-567.2612,-238.6519,-0.1515792,0.6573395,-0.01950981,29.04543,53.87495,0,0,0
2138,10.685,-0.002244889,-0.05023099,0.9986962,136.7709,-613.258,-217.183,-0.1566723,0.6548314,-0.02154766,29.05081,53.89402,0,0,0
2139,10.69,-0.004663505,-0.04958635,1.00124,65.9229,-533.4235,-226.259,-0.1605825,0.6513371,-0.01650782,29.05685,53.91389,0,0,0
2140,10.695,-0.003814167,-0.05031998,0.9998801,39.37933,-587.3218,-213.7936,-0.1581537,0.6502879,-0.009783791,29.0575,53.92318,0,0,0
2141,10.7,-0.007673972,-0.05011734,1.001311,54.27096,-556.5633,-215.3008,-0.1545802,0.6543384,-0.009006089,29.0513,53.91896,0,0,0
2142,10.705,-0.003951875,-0.04948997,1.000729,116.4168,-613.6841,-223.158,-0.1546479,0.6556441,-0.01370735,29.04576,53.91488,0,0,0
2143,10.71,-0.006922749,-0.050193,1.003701,163.0456,-588.1395,-241.1585,-0.1560799,0.6543375,-0.01650796,29.04102,53.91097,0,0,0
2144,10.715,-0.004565361,-0.0503044,1.001502,45.27406,-596.4268,-300.4609,-0.1538104,0.6504434,-0.01450654,29.03716,53.90722,0,0,0
2145,10.72,-0.005168601,-0.05193197,1.00216,85.28789,-556.2438,-282.4904,-0.1515795,0.6498361,-0.01350842,29.03429,53.90363,0,0,0
2146,10.725,-0.002771502,-0.0519984,0.9989749,22.2633,-538.6561,-275.5392,-0.1535397,0.6493508,-0.0173148,29.03244,53.90012,0,0,0
2147,10.73,-0.004366082,-0.05196934,1.000834,59.15615,-553.1571,-213.5713,-0.1575812,0.6498364,-0.02101029,29.03167,53.89668,0,0,0
2148,10.735,-0.003870037,-0.05179928,0.9996789,119.1038,-569.5596,-251.8845,-0.1574608,0.649388,-0.01927964,29.03199,53.89323,0,0,0
2149,10.74,-0.004002758,-0.05129244,1.001175,160.4012,-590.8817,-245.9945,-0.1545799,0.6528381,-0.01500748,29.03341,53.88972,0,0,0
2150,10.745,-0.003549542,-0.05051224,0.9985512,94.66858,-582.5762,-271.7563,-0.1530226,0.6561328,-0.01285995,29.03589,53.88607,0,0,0
2151,10.75,-0.003678948,-0.05134027,0.9966364,123.39,-586.9182,-266.4171,-0.1545811,0.6573383,-0.01200621,29.03942,53.88223,0,0,0
2152,10.755,-0.003833168,-0.05055312,0.9975358,143.4003,-559.3175,-249.1901,-0.1570036,0.6523436,-0.01084673,29.04393,53.87816,0,0,0
2153,10.76,-0.003645044,-0.04997686,0.9984178,132.5122,-625.4381,-231.7891,-0.1605836,0.6483356,-0.01200678,29.04934,53.87376,0,0,0
2154,10.765,-0.004304482,-0.05097367,0.9987853,91.30089,-558.8998,-235.9058,-0.1636613,0.6469241,-0.01539879,29.05556,53.86898,0,0,0
2155,10.77,-0.002605985,-0.04809237,0.9954525,83.83357,-622.6542,-248.3094,-0.1635839,0.6498365,-0.0150069,29.06245,53.86368,0,0,0
2156,10.775,-0.006454604,-0.04976424,0.9967964,74.82877,-569.3273,-209.212,-0.159246,0.6515687,-0.009161848,29.06544,53.84963,0,0,0
2157,10.78,-0.004408526,-0.04822681,0.9957212,96.08229,-631.7582,-250.7851,-0.156081,0.6543384,-0.006003964,29.06008,53.81876,0,0,0
2158,10.785,-0.004860448,-0.05083916,0.9996111,100.5271,-582.3588,-257.442,-0.1568028,0.6550903,-0.01035044,29.05531,53.78782,0,0,0
2159,10.79,-0.00200676,-0.04723464,0.9946923,70.43017,-607.0798,-302.5517,-0.1590817,0.6543373,-0.01500662,29.05126,53.75725,0,0,0
2160,10.795,-0.004501986,-0.0508472,0.9970201,60.12101,-522.6418,-210.7463,-0.1583403,0.6496821,-0.01280636,29.04802,53.72747,0,0,0
2161,10.8,-0.00113428,-0.04870702,0.991962,28.56812,-616.7398,-299.1721,-0.1560799,0.6483362,-0.009006375,29.04568,53.69887,0,0,0
2162,10.805,-0.003126192,-0.05199658,0.9987912,122.6558,-569.1666,-322.8746,-0.1538641,0.6498545,-0.01159416,29.04426,53.67176,0,0,0
2163,10.81,-0.0009763159,-0.0509448,0.9946571,61.32464,-590.597,-326.0974,-0.151578,0.6528372,-0.01800931,29.04381,53.6465,0,0,0
2164,10.815,-0.005436136,-0.05032635,0.9960204,48.76919,-544.9651,-219.8514,-0.1480811,0.6505203,-0.02034253,29.04434,53.6233,0,0,0
2165,10.82,-0.0003404203,-0.05073132,0.9948531,104.581,-585.0768,-238.8655,-0.1470768,0.6483359,-0.01800903,29.04586,53.60245,0,0,0
2166,10.825,-0.003586779,-0.05185674,0.9985853,89.2728,-542.826,-249.2703,-0.1501596,0.6489478,-0.01580606,29.04834,53.58411,0,0,0
2167,10.83,-0.002623913,-0.05127294,0.9984555,48.13496,-595.4476,-255.0147,-0.1545794,0.6543378,-0.01500719,29.05175,53.56845,0,0,0
2168,10.835,-0.003378761,-0.05081246,1.000141,16.89376,-566.1476,-228.8747,-0.1546718,0.6552371,-0.01355548,29.05605,53.55555,0,0,0
2169,10.84,-0.003705844,-0.05039334,0.9977336,68.3679,-602.3354,-231.9654,-0.1515787,0.6513364,-0.01200621,29.06116,53.54548,0,0,0
2170,10.845,-0.006214594,-0.04997809,1.000302,131.61,-594.9699,-223.439,-0.1499624,0.6458276,-0.01191041,29.067,53.53819,0,0,0
2171,10.85,-0.006280956,-0.04906616,1.001854,154.8808,-546.9409,-225.2774,-0.1530796,0.6483359,-0.01200592,29.07345,53.5336,0,0,0
2172,10.855,-0.004888622,-0.0507226,1.002623,68.88688,-553.9415,-197.5213,-0.1568473,0.6533401,-0.01038314,29.07743,53.5261,0,0,0
2173,10.86,-0.005904647,-0.05074909,0.9996521,96.74473,-534.4254,-222.2178,-0.1575814,0.6543375,-0.009005372,29.07151,53.50212,0,0,0
2174,10.865,-0.005549784,-0.05076212,1.000347,106.9551,-613.4304,-249.8844,-0.1555658,0.6473504,-0.01122259,29.06614,53.4809,0,0,0
2175,10.87,-0.007222877,-0.05094783,0.999899,86.19809,-570.0014,-307.4965,-0.1560822,0.6438336,-0.01650911,29.06147,53.46271,0,0,0
2176,10.875,-0.005462083,-0.05126315,1.002778,139.2744,-610.6498,-284.3927,-0.1598256,0.6450796,-0.02028482,29.05759,53.44773,0,0,0
2177,10.88,-0.006395349,-0.05172409,1.001773,96.5178,-569.0101,-293.7799,-0.1635843,0.6468337,-0.01950894,29.05461,53.43611,0,0,0
2178,10.885,-0.00235844,-0.05139695,1.000091,143.1591,-604.4117,-294.3621,-0.1635918,0.6425486,-0.01590007,29.05259,53.42789,0,0,0
2179,10.89,-0.004910301,-0.05116057,1.000227,149.8534,-595.34,-272.5845,-0.1620834,0.6423334,-0.01350699,29.05156,53.42306,0,0,0
2180,10.895,-0.00248973,-0.05168048,0.9996698,125.295,-651.1504,-241.7027,-0.1603778,0.6481135,-0.01337643,29.05158,53.42159,0,0,0
2181,10.9,-0.003860779,-0.05190059,1.00199,172.5679,-587.0594,-294.0815,-0.1575806,0.6543379,-0.01350699,29.05264,53.42337,0,0,0
2182,10.905,-0.002876558,-0.04890252,0.9998845,142.3557,-564.0185,-234.0386,-0.1521578,0.6512331,-0.01307806,29.05475,53.42829,0,0,0
2183,10.91,-0.005263688,-0.05101689,1.000012,130.8495,-544.5673,-218.0826,-0.148578,0.6483368,-0.0135067,29.05788,53.43614,0,0,0
2184,10.915,-0.005476339,-0.04896437,0.9953982,130.1019,-607.4331,-262.3067,-0.149893,0.6508459,-0.01398577,29.06198,53.44671,0,0,0
2185,10.92,-0.007048307,-0.05021067,1.000312,104.0657,-510.7692,-212.2511,-0.1545805,0.6558375,-0.01200621,29.06699,53.45974,0,0,0
2186,10.925,-0.00371997,-0.04889201,0.9972565,119.6094,-555.7201,-250.9204,-0.1574001,0.6522503,-0.009438115,29.07285,53.47491,0,0,0
2187,10.93,-0.00677302,-0.04935454,0.9980113,148.1748,-544.5491,-237.1467,-0.1575809,0.6468347,-0.01200707,29.07941,53.49187,0,0,0
2188,10.935,-0.002347993,-0.0476528,0.9937743,99.76797,-571.1505,-262.7793,-0.155199,0.6452608,-0.0188432,29.08507,53.50751,0,0,0
2189,10.94,-0.00502295,-0.04967051,0.9952367,98.81183,-555.1453,-260.8377,-0.1515785,0.648335,-0.02100958,29.07942,53.50253,0,0,0
2190,10.945,-0.00158497,-0.04968592,0.9946899,67.99801,-597.8447,-258.7285,-0.149235,0.646943,-0.01449709,29.07438,53.49873,0,0,0
2191,10.95,-0.00277732,-0.05079879,0.9954592,66.10148,-563.9733,-241.8913,-0.1530809,0.6453346,-0.00750474,29.07007,53.49625,0,0,0
2192,10.955,-0.0009826103,-0.05134844,0.9924364,92.1653,-626.5314,-198.7564,-0.1600809,0.6458571,-0.007919334,29.0666,53.49517,0,0,0
2193,10.96,-0.002726218,-0.0501516,0.9941754,169.1194,-576.1033,-178.8967,-0.1620815,0.6498367,-0.01200592,29.06403,53.49556,0,0,0
2194,10.965,-0.0024886,-0.05070002,0.9942497,45.48256,-612.1176,-185.3355,-0.1557535,0.6509095,-0.01224594,29.06243,53.49742,0,0,0
2195,10.97,-0.003070729,-0.05122905,0.9980796,22.48352,-587.4065,-178.7329,-0.1500782,0.6528376,-0.01050644,29.06182,53.50077,0,0,0
2196,10.975,-0.003370735,-0.05175559,0.9974996,29.47904,-556.7144,-250.095,-0.1513447,0.6536922,-0.01366318,29.06222,53.50558,0,0,0
2197,10.98,-0.002626435,-0.05046554,0.9963738,52.31897,-544.686,-219.2885,-0.1560807,0.6528375,-0.02101072,29.06361,53.51181,0,0,0
2198,10.985,-0.00235703,-0.05067408,0.9950516,97.19675,-570.9163,-208.7707,-0.1569588,0.6486327,-0.02421491,29.06598,53.51939,0,0,0
2199,10.99,-0.003541386,-0.05064277,0.9983063,166.7409,-599.7167,-288.9706,-0.156081,0.6513379,-0.01950923,29.06929,53.52824,0,0,0
2200,10.995,-0.004077959,-0.04995914,0.9978205,105.0667,-589.2279,-303.3602,-0.1572649,0.6585935,-0.0124833,29.07349,53.53827,0,0,0
2201,11,-0.003244175,-0.05104481,0.9980369,43.86159,-573.5939,-250.6655,-0.1590806,0.6618394,-0.01050658,29.07849,53.54933,0,0,0
2202,11.005,-0.0038504,-0.04955279,0.9962648,94.8759,-599.7222,-203.7211,-0.1558553,0.6534808,-0.01375714,29.08419,53.56128,0,0,0
2203,11.01,-0.003685423,-0.05037734,0.9987215,116.4108,-615.7985,-208.5426,-0.1500782,0.6468351,-0.01650739,29.09047,53.5739,0,0,0
2204,11.015,-0.005650471,-0.05050201,1.001202,128.4682,-608.9986,-150.9211,-0.1482944,0.6471713,-0.01470699,29.09718,53.58694,0,0,0
2205,11.02,-0.004590827,-0.04964348,1.001231,122.8645,-616.0778,-130.5454,-0.1530795,0.6498357,-0.01050543,29.09096,53.57587,0,0,0
2206,11.025,-0.00507558,-0.05031282,1.000326,103.9018,-579.2665,-217.412,-0.1573891,0.6457812,-0.008562072,29.08514,53.56527,0,0,0
2207,11.03,-0.005248044,-0.05125999,0.9988376,152.8872,-592.1932,-234.4317,-0.1560803,0.6453349,-0.01050601,29.07987,53.55546,0,0,0
2208,11.035,-0.006446331,-0.05268913,1.00158,166.9887,-550.8269,-207.7151,-0.1515089,0.6513825,-0.0139504,29.07525,53.54665,0,0,0
